tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
4cpxSBb2TRx8WJhQM1Jdpk,Stubborn (with Asake),https://open.spotify.com/track/4cpxSBb2TRx8WJhQM1Jdpk,2024-05-10,176333,False,64,185,6VgHyE8Qnldqdf6Ab8JR0b,Stubborn (with Asake),single,1E5hfn5BduN2nnoZCJmUVG,Victony,"['afrobeats', 'nigerian pop']",71,0.8,0.0,0.164,0.863,-9.608,2024-08-25,"['Ye ye ye oh', 'Another world', 'Ye ye ye ye e eh', 'Yeah', 'Solo', 'Solo, solo, solo', ""You know I've been riding solo"", ""Way before my 'tori get promo"", 'Now them day call me idolo', 'Idolo idolo idolo', 'Make nobody call me idolo again', 'No idolo wey fit perfect', 'When I dey wear my Dunlop', 'When I dey wear my Dunlop', 'When I no getti kọbọ', 'See aboniki full my cupboard', 'Oni, ""So many things you dunno, so many things you dunno"" (Dunno)', 'Me I don dey fight since when I never tall reach Aunty Olisa bumbum (Bumbum)', 'Ey ey', 'Stubborn', 'Me I no dey hear word o', 'I stubborn (And I stubborn gan ni)', 'Stubborn', 'Me I no fit be your idolo (I stubborn)', 'Ey ey', 'Stubborn', 'Me I no dey hear word oh', 'I stubborn', 'Me I no fit be your idolo (Ọmọ mo stubborn gan)', 'I stubborn (Mo stubborn gan, yeah)', 'Stubborn', 'Ey', 'Dunno', 'Make I carry dem go where dem no know', 'Make I give dem the steps like Poco', 'Originality no be bobo, hmmm', 'Ọmọ iya mi owo ni koko (Owo ni koko)', 'I dey fight all the wars on a low low (Low low)', 'Gbe kolos', 'Emi nikan on a solo (Solo)', 'E be like say ye, I don kolo', 'Jago say ""na lie, uhn uhn""', 'Say ""na igbo"" (Stubborn)', 'Hmm hmm', 'Ọlọun (Ọlọun)', ""Ẹlẹda mi majẹ n sh'ọlọun"", 'Bukata mi oti pọ gan o', 'For my family I be stubborn (Stubborn)', 'I be stubborn', 'Ọmọ ọgbọn (Stubborn)', 'Enter their body like two guns', 'Kakakaka', 'Wan ni ku tan', 'Ye ye ye ye ye (Eh eh)', 'Stubborn', 'Me I no dey hear word o', 'I stubborn (And I stubborn gan ni)', 'Stubborn', 'Me I no fit be your idolo (Stubborn)', 'Ey ey', 'Stubborn', 'Me I no dey hear word oh', 'I stubborn', 'Me I no fit be your idolo', 'I stubborn', 'Stubborn', 'Yeah', 'Bomb o', 'That manny is a bomb o', 'Normally shey Ajebo sef na Hustler', 'Get to the money pronto', 'Dem dey call me Dike like Tonto', 'From Igbo Elerin to Igando', ""I've never been missing in action"", 'They start to dey call me Uche Jumbo', 'When I dey wear my Dunlop', 'When I dey wear my Dunlop', 'When I no geti kọbọ', 'When aboniki full my cupboard', 'Wọn ni, ""So many things you dunno, so many things you dunno""', 'Me I don dey fight since when I never tall reach Aunty Olisa bumbum', 'Yeah yeah', 'Stubborn', 'Me I no dey hear word o', 'I stubborn', 'Stubborn', 'Me I no fit be your idolo (Stubborn)', 'Ey ey', 'Stubborn', 'Me I no dey hear word oh', 'I stubborn', 'Me I no fit be your idolo', 'I stubborn', 'Stubborn', 'Ey']"
0upnuatnbGnFV7HJgCm9Xj,Wrong Person (with ODUMODUBLVCK),https://open.spotify.com/track/0upnuatnbGnFV7HJgCm9Xj,2023-07-28,163685,False,55,183,2ZWPLY75DaydQvoeVMHfh3,Tequila Ever After,album,2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,"['afrobeats', 'afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",63,0.848,2.38e-05,0.238,0.622,-10.987,2024-08-25,"['Dem dey think say I gentle for face but I no gather', ""Nothing you do go tension me, you're messing with the wrong person"", ""It's Kel-P Vibes"", 'What do they say about me?', 'Too much gossiping, but they saying nothing', ""Why, why? I don't take it lightly"", 'I just keep the focus on the mouth that I feed, oh, why?', 'Olopa kuro ki n koja', ""Me, I no wan fight, but don't cross my line"", ""Anything you see, see, don't be surprised"", ""Me, I be animal, I don't want to bite"", 'Dem dey think say I gentle for face but I no gather', ""Nothing you do go tension me, you're messing with the wrong person"", 'Dem dey think say I gentle for face but I no gather', ""Nothing you do go tension me, you're messing with the wrong person (Oh, yeah)"", 'Why should I talk? Why should I talk?', 'My money manranma full stop', 'They taking shots, they taking shots', 'I take one shot of dongoyaro', 'E no concern me somebody talk, no time for that', 'E no concern me somebody talk, no time for that', 'Dem dey think say I gentle for face but I no gather', ""Nothing you do go tension me, you're messing with the wrong person"", 'Dem dey think say I gentle for face but I no gather', ""Nothing you do go tension me, you're messing with the wrong person"", 'Ayy', 'I no dey look Uche face when I dey spray groundnut', 'AG Baby, pass me the weapon no be catapult', 'My kala too dey hot, my finger too dey mikrimore', 'Gun them down, ???, the jig is up', 'Odumodu na you we trust', 'Put them in a body bag, Abacha stuff', 'Ken Saro Wiwa, I fought with everything I got', ""Obalola, I'm the ruler of the zanga"", 'Make I buga show my kala', 'Dem dey think say I gentle for face but I no gather', ""Nothing you do go tension me, you're messing with the wrong person"", 'Dem dey think say I gentle for face but I no gather (AG Baby, how far na?)', ""Nothing you do go tension me, you're messing with the wrong person"", 'Wangere, wangere wa', 'Looking brand new, I be cha cha', 'No put your mouth for my matter', 'I make the Benjamin scatter', 'Wangere, wangere wa', 'Looking brand new, I be cha cha', 'No put your mouth for my matter', 'I make the Benjamin scatter']"
57W0UEGRHtUdj89SpmjWY8,Nobody (Hausa Boys Rap Remix),https://open.spotify.com/track/57W0UEGRHtUdj89SpmjWY8,2020-11-06,155555,False,25,185,1EHqy12UQ5mRrVOOQlzxtY,Nobody: The Extended Playlist (Worldwide Remixes),album,3L4ZO0ZaSe1qeucpQK8tBR,DJ Neptune,"['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",47,0.792,1.63e-06,0.0495,0.777,-6.884,2024-08-25,"['(Tune in to the king of sounds and blues)', 'Greatness', 'DJ Neptune', 'Joeboy pon deck', 'Nkàn to ba fé,\u2005lo\u2005ma get sè\u2005kó ma lò bè (A wó)', 'Body\u2005on check check check', 'Atarò dò òmò you dey pepper dem\u205fa\u205fah', 'Toyin\u205ftomato causing gobé\u205fo', 'Lepa jó pé\u205fpé ré pé jo wo ma sé me le sé ye', ""I don't wanna hear say"", ""I don't wanna hear say you dey with another man"", 'The wey your body rotate', 'I no go like am if I see you with another man', ""I don't wanna hear say"", ""I don't wanna hear say you dey with another man"", 'The wey your body rotate', ""I don't wanna see you with"", 'Nobody, nobody, nobody, nobody, nobody, nobody, no', ""Don't wanna see you with"", 'Nobody, nobody, nobody, nobody, nobody, nobody, no', ""(It's your boy Eazi)"", '(Zagadat)', 'Baby this your body no be here', 'I tell you say you fine you no dey hear', 'Me I no be dun di, dun di', 'I see you with di Soji, Soji', 'Anyway me I no go care', '(Na only you I dey want I swear)', ""So don't waste time baby mà rò sé o ye"", 'Cos E be you I want, E be you I dey want o', 'I go prove my love, I go risk it all o, a a a', ""I don't wanna hear say"", ""I don't wanna hear say you dey with another man"", 'The wey your body rotate', 'I no go like am if I see you with another man', ""I don't wanna hear say"", ""I don't wanna hear say you dey with another man"", 'The wey your body rotate', ""I don't wanna see you with"", 'Nobody, nobody, nobody, nobody, nobody, nobody, no', ""Don't wanna see you with"", 'Nobody, nobody, nobody, nobody, nobody, nobody, no', 'Baddest', '(Joe joe joe boy pon deck)', 'DJ Neptune, hit me!', '(The best of magic)', 'Sounds of Neptune']"
4b5tkYBKy1FP9i41toT8ib,Chop Life,https://open.spotify.com/track/4b5tkYBKy1FP9i41toT8ib,2023-09-28,118700,False,18,184,7eKsLknJCkJLF2tujndWtp,AWESOME (EP),single,5o0KEMdyrT6tA9YwhI43R8,DJ Shawn,[],31,0.803,0.00211,0.0759,0.357,-4.975,2024-08-25,
7JPweWVt1wDEu7EFwvupCo,Hustler,https://open.spotify.com/track/7JPweWVt1wDEu7EFwvupCo,2023-07-27,163184,True,48,185,2EPnjTlC52Hr4LPIHNjcjt,Chequemate,single,4oQyXxDBq8FBhsjjS7MbcM,Cheque,"['afrobeats', 'nigerian pop']",47,0.712,0.0,0.0733,0.717,-5.36,2024-08-25,"['Emi Omologo', 'Everywhere I go them dey follow', 'Them go wan dey take all my photos', ""The things wey I been through they don't know"", 'For magodo', 'Them don sign me but kosowo', 'Seyi tell me say I no go blow', 'Say before I blow e go shoro', 'I be hustler', 'Ni adugbo mi de dey popular', 'Everywhere I go mo ti popular', 'Everybody knows I be hustler', 'I be hustler', 'I be hustler', 'Ni adugbo mi de dey popular', 'Everywhere I go mo ti popular', 'Everybody knows I be hustler', 'Abinibi is different from ability', 'I know you blind but I bet you gon see', ""Started from the bottom you can do it if it's easy"", 'God bless me you can never hear complaining', 'Jesus piece and I get money on me', 'Hustle gbowo iyen look on me', 'They can try but they never will be me', 'Man gon shine every time every season', 'Good life na the trophy', 'Bad man wey get OT', 'You might come from nothing', ""But no don't stay in nothing"", 'Good life na the trophy', 'Bad man wey get OT', 'You might come from nothing', ""But no don't stay in nothing"", 'I be hustler', 'Ni adugbo mi de dey popular', 'Everywhere I go mo ti popular', 'Everybody knows I be hustler', 'I be hustler', 'I be hustler', 'Ni adugbo mi de dey popular', 'Everywhere I go mo ti popular', 'Everybody knows I be hustler', 'Everybody say ooo', 'Say ooo', 'Say yeah ha', 'Say yeah ha', 'Everybody say ooo', 'Say ooo', 'Say yeah ha', 'Say yeah ha', 'Everybody say ooo', 'Say ooo', 'Say yeah ha', 'Say yeah ya', 'I be hustler', 'Ni adugbo mi de dey popular', 'Everywhere I go mo ti popular', 'Everybody knows I be hustler', 'I be hustler', 'I be hustler', 'Ni adugbo mi de dey popular', 'Everywhere I go mo ti popular', 'Everybody knows I be hustler']"
67KA6E6erqyx2lL3ib0mxZ,Letter From Overseas (feat. Black Sherif),https://open.spotify.com/track/67KA6E6erqyx2lL3ib0mxZ,2022-04-06,138243,False,48,184,6ucz02tBn7xRIRjJJ5kfHA,Letter From Overseas (feat. Black Sherif),single,62s0EsXQNJEwy8fKZ386VU,Larry Gaaga,"['afrobeats', 'afropop', 'igbo pop', 'nigerian pop']",47,0.779,0.0,0.438,0.756,-6.82,2024-08-25,
2uy3IRzB4ysxtc3VaSu4h2,Igboro,https://open.spotify.com/track/2uy3IRzB4ysxtc3VaSu4h2,2023-05-31,142035,False,38,185,3haflscpuVSkTXo1yw3ghT,"No Bad Boy, No Party",album,68R39izwNAztATrXMOqkJS,Bad Boy Timz,"['afrobeats', 'nigerian pop']",52,0.729,1.97e-06,0.185,0.75,-5.08,2024-08-25,
77eZIuMTB9HrQ86L4ljqEX,Baby Riddim,https://open.spotify.com/track/77eZIuMTB9HrQ86L4ljqEX,2021-09-30,190677,False,64,185,6dCmbmHyfCQpmJGZW9Am3b,Baby Riddim,single,4wAqlYtTaaHELEgyCh9KjG,FAVE,"['afrobeats', 'afropop', 'alte', 'nigerian pop']",61,0.549,0.0,0.0967,0.76,-5.092,2024-08-25,"['Waoh', 'Oh oh oh, oh oh', 'Oh oh oh, oh oh oh', 'Steady your face jor for me', 'I wanna take a picture', 'So this could last longer for me', 'Take my secrets', 'Guard them like precious money (precious money)', 'I never want to hear you quiet', 'So I write songs for you (write songs for you)', 'So I write songs for you (so I write songs for you)', 'And I believe', 'Yes I believe', 'I′m falling for you like a thief', 'Weak in the knees', ""'Cause when I see you"", 'I fit to steal the keys to your heart again (your heart again)', 'Yеah, yes I believе', 'Yes I believe', 'I′m falling for you like a thief', 'Weak in the knees', ""'Cause when I see you"", 'I fit to steal the keys to your heart again (your heart again)', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o', 'My baby buss up the silence o', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o', 'My baby buss up the silence', 'Steady your face jor for me', 'I wanna take a picture', 'So this could last longer for me', 'Take my secrets', 'Guard them like precious money', 'I never want to hear you quiet', 'So I write songs for you (write songs for you)', 'So I write songs for you (so I write songs for you)', 'Oppositions they come left and right', ""But I don't care"", 'Popo fit dey our front', 'Say leave you', 'But I die there', 'No more milk or malt', '′Cause you are my only strength', 'Whether rich or poor', 'I know that you are my best bet', 'And I believe', 'Yes I believe', 'I′m falling for you like a thief', 'Weak in the knees', 'I fit to steal the keys to your heart again', 'And I believe', 'Yes I believe', ""I'm falling for you like a thief"", 'Weak in the knees', 'It′s when I see you', 'I fit to steal the keys to your heart again', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o (buss up the silence o)', 'My baby buss up the silence o', 'My baby bad', 'My baby good', 'My baby all the things I need', 'My baby buss up the silence o', 'Buss up the silence o, big dirty girl']"
4FkPbsOlsZLkVuiJ0v1qij,Amber Rose,https://open.spotify.com/track/4FkPbsOlsZLkVuiJ0v1qij,2022-09-07,154409,False,46,185,7Hb0VjZymmCH6QhqWx8YvM,Amber Rose,single,4XFX57d2XQp1omSDgl6biL,Marvel,['viral afropop'],38,0.79,0.0,0.16,0.303,-6.851,2024-08-25,
6O2hrfRRPBJ59PwKhSKFHz,Ogechi (feat. Davido) [Remix],https://open.spotify.com/track/6O2hrfRRPBJ59PwKhSKFHz,2024-06-26,192262,False,68,184,2dCuTGe45gBETZfBkEUWb4,Ogechi (feat. Davido) - Remix,single,1zjv7k3fmK1MJIA2CdaCAh,BoyPee,['viral afropop'],54,0.454,0.0,0.242,0.719,-8.869,2024-08-25,"['[Hyce]', 'Plenty kele for my life na you I choose (You I choose)', 'I don dey wonder if everything na cruise', ""If I do you wrong, my baby boo, I'm sorry"", 'You say I getti many girls, that one na story', 'But na you dey my mind', 'I swear say na you dey my mind', 'I swear I no dey lie', 'I dream about you all the time', ""'Cause girl, you blow my mind"", 'And I no fit deny', 'Hmm girl, you do me bad', 'Eh-ye-ye', 'Ogechi, Ogechi ka nma', 'Leenu my bebe', 'Oge nke m no o kanwa', 'Ololufe I no go lie', 'I need your love Ifeoma', ""Gwa m ife m ge'enye gi"", 'Obi m i ma na imaka', 'Breathing in your love is all I do for the living', ""I'm tempted to touch your foreign booty, ah-ah-ah"", 'Ifenkili muoo', 'See the love I gat fit to full enough bag', 'Oh baby, this love is real oh (Is real oh, is real oh)', 'I give you ponmo put am with fish oh', 'Turn am like ugba', 'Gwo ya ka abacha', 'Nye ya ife ogaata', 'Baby I know say you like am', '(?)', 'Turn around make I spray you all my dollar now', 'Para dey for my body, eyah', 'Chop my groundnut oh', 'Make you born my pikin o', 'Ogechi, Ogechi ka nma', 'Leenu my bebe', 'Oge nke m no o kanwa', 'Ololufe I no go lie', 'I need your love', 'I need your love', 'I need your love', 'I need your love, eh', 'Ogechi, Ogechi ka nma', 'Leenu my bebe', 'Oge nke m no o kanwa', 'Ololufe I no go lie', 'I need your love Ifeoma', ""Gwa m ife m ge'enye gi"", 'Obi m i ma na imaka', 'Ogechi, Ogechi ka nma', 'Leenu my bebe', 'Oge nke m no o kanwa', 'Ololufe I no go lie', 'I need your love Ifeoma', ""Gwa m ife m ge'enye gi"", 'Obi m i ma na imaka']"
2JtrWZrpNkbSEzG5m9phAV,Sunny Ade,https://open.spotify.com/track/2JtrWZrpNkbSEzG5m9phAV,2024-01-05,136551,False,54,185,4wB2UR1gjqZpThP1Kt94ia,Sunny Ade,single,6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,"['afrobeats', 'nigerian pop']",59,0.849,0.000134,0.168,0.172,-6.921,2024-08-25,
0UEct6UTSjqEex8AHOUf5z,Diamonds,https://open.spotify.com/track/0UEct6UTSjqEex8AHOUf5z,2023-12-21,149170,False,55,184,24bAAFr3dK2TMVMaCZWMJM,S2,single,3tVQdUvClmAT7URs9V3rsp,Wizkid,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",78,0.759,3.67e-05,0.095,0.743,-4.776,2024-08-25,"['Psycho music', 'Yh man!', 'Diamonds on my ring, diamonds on my pinky', 'I dey wait for the kele wey go come and play play (Oloun)', 'You know big wiz yeah my life so crazy', 'I be repping for the ghetto long time e don tey', 'Yeah man dey grind here for days', 'What I dey feel wahchu feel not the same', 'Eh ehn', 'My man have seen better days', 'So many things I been take for the pain', 'Yeah I fit tell you many things but I say nothing', 'Say this life naso e be, brother what go be go be', 'Gan gan', 'I fit tell you why I live so dangerously', 'Men dey go through things for real', 'But we dey sure we go see better days (Yeah yeah)', 'Stand wella!', 'And I get the gbedu wey dey make dem', 'Bounce wella make I dey do things wey go', 'Make my mind wella', 'Bad boy wizzy no dey follow no fella', 'Got a couple ladies I fit call any weather', 'And we no come to dey waste time', 'Po po di po hear the music dance wenna', 'Diamonds no dey force e self to shine wenna', 'Stay pon my Js ah', 'Yeah yeah!', 'Pretty please miss me with the bull shit', 'Mr Big Wiz Mr Bigman no one test', 'Mr Louis V. sipping 42 with 20 girls', ""Gbemi trabaye je'ka se"", 'Mio le shalaye life na holiday', 'Big Kala we been tough from the jump e don tey', ""My brother don't play nothing we no face"", 'Yeah I fit tell you many things but I say nothing', 'Say this life naso e be, brother what go be go be', 'Gan gan', 'I fit tell you why I live so dangerously', 'Men dey go through things for real', 'But we dey sure we go see better days (Yeah yeah)', 'Stand wella!', 'And I get the gbedu wey dey make dem', 'Bounce wella make I dey do things wey go', 'Make my mind wella', 'Bad boy wizzy no dey follow no fella', 'Got a couple ladies I fit call any weather', 'And we no come to dey waste time', 'Po po di po hear the music dance wenna', 'Diamonds no dey force e self to shine wenna', 'Stay pon my Js ah', 'Yeah yeah!']"
7a3E1WjRxq9lkz4PY4n0FJ,Billion Paper,https://open.spotify.com/track/7a3E1WjRxq9lkz4PY4n0FJ,2024-07-25,153960,True,51,185,3FKJJUAE8VhRVFvrRPQuaP,Homeless,album,3hz0ZIs5SlEnlK0ML7FmNc,Llona,['viral afropop'],57,0.52,1.25e-05,0.14,0.194,-6.849,2024-08-25,
1zM2WWrMOt5Jt2jR39cBDp,Ogo,https://open.spotify.com/track/1zM2WWrMOt5Jt2jR39cBDp,2024-05-02,177000,False,57,185,2QCJ5G7FLUpo1nGvjWYC22,Ogo,single,4zmZ8lVLzGc84S4v2B1rLx,Seyi Vibez,"['afrobeats', 'nigerian pop']",71,0.889,0.00555,0.172,0.905,-7.489,2024-08-25,
1kyYCsP2NRZEKkBg9wcF2c,Who Is Your Guy?,https://open.spotify.com/track/1kyYCsP2NRZEKkBg9wcF2c,2022-11-25,160407,False,55,183,48L6IyMWELE0HIz5JdhW34,Who Is Your Guy?,single,5ZJQWu95i72nZXLD8VC5ys,Spyro,"['afrobeats', 'afropop', 'nigerian pop']",50,0.907,0.0128,0.0461,0.677,-4.82,2024-08-25,
39pw05qAUCxPQQLxBvt0ro,Feel (Mixed),https://open.spotify.com/track/39pw05qAUCxPQQLxBvt0ro,2022-10-21,171500,False,0,0,7i39nZCcxkrA5BluZUnlWO,EBONNN Capsules (DJ Mix),compilation,75VKfyoBlkmrJFDqo1o2VY,Fireboy DML,"['afrobeats', 'nigerian pop']",71,0.753,0.0,0.256,0.638,-6.125,2024-08-25,"['Sound', 'Cracker, Cracker, Cracker', ""Look into my eyes when I'm singing to you"", ""Take this love that I'm\u2005bringing\u2005to you"", ""Don't tell\u2005me all this gat no meaning\u2005to you"", ""Take this love that I'm bringing to you"", 'Oh no!', 'Cause I need you to feel my love in your soul', 'I need you to feel my touch on your body', 'I need you to feel my love in your soul', 'I need you to feel (feel, feel)', 'Ouuu ouuu ouuu (ouuu ouuu)', ""We can't be friends"", ""It's making sense"", ""It's too immense"", ""It's too intense"", ""She's calling me baby"", 'Driving me crazy', 'Just like Benz', ""I'm losing patience"", ""Oh no no! I'm losing sense, ah"", ""We can't be friends, no no no"", ""We can't pretend"", ""Look into my eyes when I'm singing to you"", ""Take this love that I'm bringing to you"", ""Don't tell me all this gat no meaning to you (oh baby)"", ""Take this love that I'm bringing to you"", 'Oh no!', 'Cause I need you to feel my love in your soul', 'I need you to feel my touch on your body', 'I need you to feel my love in your soul', 'I need you to feel (feel, feel)', 'Ouuu ouuu ouuu (ouuu ouuu)', 'Around the world, I don go o', ""Can't find nobody like you o"", 'My heart and my soul o', ""I'm giving you my all"", 'My heart don go o', ""I'm begging you to (?)"", 'My heart don go o', 'Cause I want you to, feeeeeeel...', 'Cause I need you to feel my love in your soul', 'I need you to feel my touch on your body', 'I need you to feel my love in your soul', 'I need you to feel (feel, feel)', 'Ouuu ouuu ouuu (ouuu ouuu)']"
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-07-14,233901,True,87,172,4c2p3TdN7NcQfCXyueCNnC,Jungle Rules,album,6vXTefBL93Dj5IqAWq6OTv,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",75,0.726,0.0101,0.123,0.733,-5.043,2024-08-25,"[""It's not gonna work for you, nobody can equal me"", ""I'm gonna sip on this drink, when I'm fucked up"", 'I should know how to pick up', ""I'm gonna catch the rhythm while she push up against me"", 'Oh, was she tipsy', 'I had enough convo for 24', ""I peep'd you from across the room"", 'Pretty little body, dancing like GoGo, aye', 'And you are unforgettable', 'I need to get you alone', 'Why not?', 'A fucking good time, never hurt nobody', ""I got a little drink but it's not Bacardi"", ""If you loved your girl then I'm so, so sorry"", 'I got to give it to her like we in a marriage', 'Oh, like we in a hurry', ""No, no I won't tell nobody"", ""You're on your level too"", 'Tryna do what lovers do', ""Feelin' like I'm fresh out, Boosie"", 'If they want the drama, got the Uzi', 'Ship the whole crew to the cruise ship', ""Doin' shit you don't even see in movies"", 'Ride with me', 'Ride with me, boss', 'I got a hard head but her ass soft', 'She want the last name with the ring on it', ""'Cause I pulled out a million cash, told her plank on it"", 'You are unforgettable', 'I need to get you alone', 'Now you wanna choose', ""Just pop the bubbly in the 'cuzi"", ""It's not good enough for me, since I been with you"", ""It's not gonna work for you, nobody can equal me"", ""I'm gonna sip on this drink, when I'm fucked up"", 'I should know how to pick up', ""I'm gonna catch the rhythm while she push up against me"", 'Oh, was she tipsy', 'I had enough convo for 24', ""I peep'd you from across the room"", 'Pretty little body, dancing like GoGo, hey', 'But you are unforgettable', 'I need to get you alone', 'Why not?', 'A fucking good time, never hurt nobody', ""I got a little drink but it's not Bacardi"", ""If you loved your girl then I'm so, so sorry"", 'I got to give it to her like we in a marriage', 'Oh, like we in a hurry', ""No, no I won't tell nobody"", ""You're on your level too"", 'Tryna do what lovers do', ""Oh oh, You ain't enough for me"", 'Too much for you', 'Alone', 'Baby go and grab some bad bitches, bring em home', ""Know the jet's on me"", ""I'ma curve my best for you"", 'You know, so pick up that dress for me', 'You rest on me', 'Too much convo for 24 hours', 'When you stand next to 24 karats', 'She left her man at home', ""She don't love him no more"", 'I want your mind and your body', ""Don't mind nobody"", 'So as long - never hurt nobody', 'Baby girl work your body', 'Work your body', 'And you are unforgettable', 'I need to get you alone', 'Now you wanna choose', ""Just pop the bubbly in the 'cuzi"", 'Right now', 'Oh, like we in a hurry', ""No, no I won't tell nobody"", ""You're on your level too"", 'Tryna do what lovers do']"
